0,1,2,3,4,5,6
2.1682616753143992e-05,3.192666504058191e-06,4.86236989805828e-06,-7.87638252810824e-07,5.039909528710616e-07,1.1337427866295092e-06,3.0049299235036547e-06
3.192666504058191e-06,3.281234067917507e-05,7.712512089776543e-06,7.338815043831425e-07,-8.86712384744099e-07,-2.7612495574601954e-07,6.610614771162765e-07
4.86236989805828e-06,7.712512089776543e-06,3.8749228752666695e-05,1.6090914120649399e-06,2.2451861606933556e-07,-4.622590367724373e-06,2.733028451305621e-06
-7.87638252810824e-07,7.338815043831425e-07,1.6090914120649399e-06,0.00010343129123467499,-6.904189852692035e-06,-2.016501977212525e-05,-1.4418555838679472e-05
5.039909528710616e-07,-8.86712384744099e-07,2.2451861606933556e-07,-6.904189852692035e-06,8.786076066937645e-05,-2.075008589844646e-05,-5.924471932038992e-06
1.1337427866295092e-06,-2.7612495574601954e-07,-4.622590367724373e-06,-2.016501977212525e-05,-2.075008589844646e-05,0.00012760907664156125,-1.1081360800858878e-05
3.0049299235036547e-06,6.610614771162765e-07,2.733028451305621e-06,-1.4418555838679472e-05,-5.924471932038992e-06,-1.1081360800858878e-05,0.00018361419973754036
