0,1,2,3,4,5,6
2.142221690645804e-05,2.942988575008736e-06,4.671933425990375e-06,-8.577193639519646e-07,5.118260686995535e-07,1.079158372396041e-06,2.3599271683061973e-06
2.942988575008736e-06,3.18116643973218e-05,7.249427070038111e-06,9.23434308549479e-07,-1.0064440983497576e-06,-5.090130668441956e-07,3.002901490910129e-07
4.671933425990375e-06,7.249427070038111e-06,3.8236277197991636e-05,1.6847842828781848e-06,3.008488017963695e-07,-4.6216442684452446e-06,2.266085235954185e-06
-8.577193639519646e-07,9.23434308549479e-07,1.6847842828781848e-06,0.00010275516165408179,-6.934434100652073e-06,-2.0321377515250137e-05,-1.3981612949381347e-05
5.118260686995535e-07,-1.0064440983497576e-06,3.008488017963695e-07,-6.934434100652073e-06,8.74900579564644e-05,-2.1125831031157136e-05,-5.864766005605059e-06
1.079158372396041e-06,-5.090130668441956e-07,-4.6216442684452446e-06,-2.0321377515250137e-05,-2.1125831031157136e-05,0.00012755147698212787,-1.0830771578683106e-05
2.3599271683061973e-06,3.002901490910129e-07,2.266085235954185e-06,-1.3981612949381347e-05,-5.864766005605059e-06,-1.0830771578683106e-05,0.00017738451332550593
