0,1,2,3,4,5,6
7.001287707910709e-05,1.7165674275012214e-05,2.9761990777349325e-05,6.612420522010498e-06,1.8156209321745446e-06,6.345760117115554e-06,1.721416040026983e-05
1.7165674275012214e-05,5.9040528502143596e-05,2.5915397849368838e-05,5.6171619726908e-06,8.211010915965173e-06,-6.160219907734338e-07,-5.607442462920244e-06
2.9761990777349325e-05,2.5915397849368838e-05,6.866136065787828e-05,3.857711209418317e-06,7.395750666583809e-07,-2.7345206142348143e-06,8.688669410358978e-06
6.612420522010498e-06,5.6171619726908e-06,3.857711209418317e-06,9.62979216251042e-05,-2.094990031324628e-06,-1.546214257979939e-05,-6.412433663353453e-06
1.8156209321745446e-06,8.211010915965173e-06,7.395750666583809e-07,-2.094990031324628e-06,8.382857262246084e-05,-1.9981637258336202e-05,-2.091705830320378e-06
6.345760117115554e-06,-6.160219907734338e-07,-2.7345206142348143e-06,-1.546214257979939e-05,-1.9981637258336202e-05,0.00012340218843961094,2.2890437608675675e-06
1.721416040026983e-05,-5.607442462920244e-06,8.688669410358978e-06,-6.412433663353453e-06,-2.091705830320378e-06,2.2890437608675675e-06,0.00019074618808034757
