0,1,2,3,4,5,6
6.961577688116841e-05,1.7226839034466193e-05,3.0114062127812806e-05,8.053195283589598e-06,2.633870363926039e-06,6.321315994897012e-06,1.6786958405611578e-05
1.7226839034466193e-05,5.912762179866414e-05,2.5234776600523458e-05,6.291954360467925e-06,8.273551260287225e-06,-6.807251769270744e-07,-5.510214098861258e-06
3.0114062127812806e-05,2.5234776600523458e-05,6.839199719879288e-05,5.632343422892759e-06,1.6139787366872796e-06,-3.457330433233161e-06,8.831780677072679e-06
8.053195283589598e-06,6.291954360467925e-06,5.632343422892759e-06,9.594684335480715e-05,-2.5532643105101693e-06,-1.4765862366361252e-05,-6.449031186695896e-06
2.633870363926039e-06,8.273551260287225e-06,1.6139787366872796e-06,-2.5532643105101693e-06,8.504187638591013e-05,-2.002724949345635e-05,-1.4990340966538057e-06
6.321315994897012e-06,-6.807251769270744e-07,-3.457330433233161e-06,-1.4765862366361252e-05,-2.002724949345635e-05,0.00012294629351888126,2.269084476028341e-06
1.6786958405611578e-05,-5.510214098861258e-06,8.831780677072679e-06,-6.449031186695896e-06,-1.4990340966538057e-06,2.269084476028341e-06,0.00019071879561991434
