0,1,2,3,4,5,6
1.923331131865537e-05,2.829250159417715e-06,4.668074194998206e-06,-8.152804089552984e-07,4.5091607718344285e-07,7.779676571970588e-07,2.699763730353932e-06
2.829250159417715e-06,2.9210619721559e-05,6.826637146892772e-06,6.048183082423674e-07,-4.99049411354047e-07,-2.655774103256067e-07,4.278187731324779e-07
4.668074194998206e-06,6.826637146892772e-06,3.756240307357952e-05,1.5624076574033637e-06,6.000054353649148e-07,-6.10374977417161e-06,3.4898620558005884e-06
-8.152804089552984e-07,6.048183082423674e-07,1.5624076574033637e-06,9.156667743287818e-05,-6.1954502515125365e-06,-1.831166196356337e-05,-1.3140723600056528e-05
4.5091607718344285e-07,-4.99049411354047e-07,6.000054353649148e-07,-6.1954502515125365e-06,7.727180733796133e-05,-1.804736783581034e-05,-4.568172725278425e-06
7.779676571970588e-07,-2.655774103256067e-07,-6.10374977417161e-06,-1.831166196356337e-05,-1.804736783581034e-05,0.00011276006628680542,-9.97351951180795e-06
2.699763730353932e-06,4.278187731324779e-07,3.4898620558005884e-06,-1.3140723600056528e-05,-4.568172725278425e-06,-9.97351951180795e-06,0.00016073838456625558
