0,1,2,3,4,5,6
1.915874440410888e-05,2.8619133063534803e-06,4.704088721429584e-06,-7.041135098038341e-07,4.182029814173193e-07,7.350571037980162e-07,2.692721515481642e-06
2.8619133063534803e-06,2.975661937263822e-05,6.865718588717021e-06,5.808770957812604e-07,-9.372717548725921e-08,-3.933176847472463e-07,1.524145856856635e-07
4.704088721429584e-06,6.865718588717021e-06,3.758943870038097e-05,1.5575849582900342e-06,5.563021134147438e-07,-6.060009001949517e-06,3.463716716238524e-06
-7.041135098038341e-07,5.808770957812604e-07,1.5575849582900342e-06,9.211319059641538e-05,-6.2082513054233185e-06,-1.8404166155257757e-05,-1.3209171016580356e-05
4.182029814173193e-07,-9.372717548725921e-08,5.563021134147438e-07,-6.2082513054233185e-06,7.581611789325764e-05,-1.7980713006674936e-05,-4.194187211057166e-06
7.350571037980162e-07,-3.933176847472463e-07,-6.060009001949517e-06,-1.8404166155257757e-05,-1.7980713006674936e-05,0.00011306824084495801,-1.0017919996722722e-05
2.692721515481642e-06,1.524145856856635e-07,3.463716716238524e-06,-1.3209171016580356e-05,-4.194187211057166e-06,-1.0017919996722722e-05,0.0001606387264887818
